issue_type,code,description,current_value,suggested_fix,severity
similar_description,SAC020m,"Suministro e instalación de bañera de hierro fundido color blanco, de 140x70 cm, sin asas, con grifería monomando, acabado cromado. Incluso conexión a las redes de agua fría y caliente y a la red de e","Levenshtein=1 contra código SAC020o: 'Suministro e instalación de bañera de hierro fundido color blanco, de 160x70 cm, sin asas, con grifería monomando, acaba'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,SAC020n,"Suministro e instalación de bañera de hierro fundido color blanco, de 150x70 cm, sin asas, con grifería monomando, acabado cromado. Incluso conexión a las redes de agua fría y caliente y a la red de e","Levenshtein=1 contra código SAC020o: 'Suministro e instalación de bañera de hierro fundido color blanco, de 160x70 cm, sin asas, con grifería monomando, acaba'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,SAC020q,"Suministro e instalación de plato de ducha de porcelana sanitaria color blanco, 80x80x10 cm, con grifería monomando, acabado cromado. Incluso conexión a las redes de agua fría y caliente y a la red de","Levenshtein=2 contra código SAC020r: 'Suministro e instalación de plato de ducha de porcelana sanitaria color blanco, 90x90x10 cm, con grifería monomando, aca'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,SCF010,"Suministro e instalación de fregadero de acero inoxidable para instalación en encimera, de 1 cubeta, de 450x490 mm, con válvula de desagüe, equipado con grifo mezclador monomando mural para fregadero,","Levenshtein=5 contra código SCF010c: 'Suministro e instalación de fregadero de acero inoxidable para instalación en encimera, de 2 cubetas, de 800x490 mm, con'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,SCF010b,"Suministro e instalación de fregadero de acero inoxidable para instalación en encimera, de 1 cubeta y 1 escurridor, de 800x490 mm, con válvula de desagüe, equipado con grifo mezclador monomando mural ","Levenshtein=5 contra código SCF010d: 'Suministro e instalación de fregadero de acero inoxidable para instalación en encimera, de 2 cubetas y 1 escurridor, de '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,SGD020,"Suministro y colocación de grifería monomando formada por grifo mezclador monomando mural para ducha, de latón, acabado cromado, con cartucho cerámico, aireador, inversor, equipo de ducha formado por ","Levenshtein=5 contra código SGB020: 'Suministro y colocación de grifería monomando formada por grifo mezclador monomando mural para baño/ducha, de latón, aca'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UAA010g,"Formación de arqueta de paso, registrable, enterrada, construida con fábrica de ladrillo cerámico hueco, de 1/2 pie de espesor, recibido con mortero de cemento M-5, de dimensiones interiores 50x50x50 ","Levenshtein=2 contra código UAA010h: 'Formación de arqueta de paso, registrable, enterrada, construida con fábrica de ladrillo cerámico hueco, de 1/2 pie de e'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UAA010g,"Formación de arqueta de paso, registrable, enterrada, construida con fábrica de ladrillo cerámico hueco, de 1/2 pie de espesor, recibido con mortero de cemento M-5, de dimensiones interiores 50x50x50 ","Levenshtein=2 contra código UAA010i: 'Formación de arqueta de paso, registrable, enterrada, construida con fábrica de ladrillo cerámico hueco, de 1/2 pie de e'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UAA010h,"Formación de arqueta de paso, registrable, enterrada, construida con fábrica de ladrillo cerámico hueco, de 1/2 pie de espesor, recibido con mortero de cemento M-5, de dimensiones interiores 60x60x50 ","Levenshtein=2 contra código UAA010i: 'Formación de arqueta de paso, registrable, enterrada, construida con fábrica de ladrillo cerámico hueco, de 1/2 pie de e'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UAA010j,"Formación de arqueta de paso, registrable, enterrada, construida con fábrica de ladrillo cerámico hueco, de 1/2 pie de espesor, recibido con mortero de cemento M-5, de dimensiones interiores 60x60x80 ","Levenshtein=3 contra código UAA010l: 'Formación de arqueta de paso, registrable, enterrada, construida con fábrica de ladrillo cerámico hueco, de 1/2 pie de e'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UAC010,"Suministro y montaje de colector enterrado en terreno no agresivo, con refuerzo bajo calzada, formado por tubo de PVC liso, serie SN-4, rigidez anular nominal 4 kN/m², de 110 mm de diámetro exterior y","Levenshtein=2 contra código UAC010d: 'Suministro y montaje de colector enterrado en terreno no agresivo, con refuerzo bajo calzada, formado por tubo de PVC li'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UAC010,"Suministro y montaje de colector enterrado en terreno no agresivo, con refuerzo bajo calzada, formado por tubo de PVC liso, serie SN-4, rigidez anular nominal 4 kN/m², de 110 mm de diámetro exterior y","Levenshtein=1 contra código UAC010f: 'Suministro y montaje de colector enterrado en terreno no agresivo, con refuerzo bajo calzada, formado por tubo de PVC li'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UAC010,"Suministro y montaje de colector enterrado en terreno no agresivo, con refuerzo bajo calzada, formado por tubo de PVC liso, serie SN-4, rigidez anular nominal 4 kN/m², de 110 mm de diámetro exterior y","Levenshtein=2 contra código UAC010j: 'Suministro y montaje de colector enterrado en terreno no agresivo, con refuerzo bajo calzada, formado por tubo de PVC li'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UAC010d,"Suministro y montaje de colector enterrado en terreno no agresivo, con refuerzo bajo calzada, formado por tubo de PVC liso, serie SN-4, rigidez anular nominal 4 kN/m², de 125 mm de diámetro exterior y","Levenshtein=2 contra código UAC010f: 'Suministro y montaje de colector enterrado en terreno no agresivo, con refuerzo bajo calzada, formado por tubo de PVC li'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UAC010d,"Suministro y montaje de colector enterrado en terreno no agresivo, con refuerzo bajo calzada, formado por tubo de PVC liso, serie SN-4, rigidez anular nominal 4 kN/m², de 125 mm de diámetro exterior y","Levenshtein=3 contra código UAC010j: 'Suministro y montaje de colector enterrado en terreno no agresivo, con refuerzo bajo calzada, formado por tubo de PVC li'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UAC010f,"Suministro y montaje de colector enterrado en terreno no agresivo, con refuerzo bajo calzada, formado por tubo de PVC liso, serie SN-4, rigidez anular nominal 4 kN/m², de 160 mm de diámetro exterior y","Levenshtein=2 contra código UAC010j: 'Suministro y montaje de colector enterrado en terreno no agresivo, con refuerzo bajo calzada, formado por tubo de PVC li'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UAI020,"Suministro y montaje de imbornal prefabricado de hormigón fck=25 MPa, de 50x30x60 cm de medidas interiores, para recogida de aguas pluviales, colocado sobre solera de hormigón en masa HM-20/P/20/I de ","Levenshtein=3 contra código UAI020b: 'Suministro y montaje de imbornal prefabricado de hormigón fck=25 MPa, de 60x30x75 cm de medidas interiores, para recogid'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UAP010,"Formación de pozo de registro de fábrica de ladrillo cerámico hueco de 1 pie de espesor, de 1,00 m de diámetro interior y de 1,6 m de altura útil interior, formado por: solera de 25 cm de espesor de h","Levenshtein=2 contra código UAP010c: 'Formación de pozo de registro de fábrica de ladrillo cerámico hueco de 1 pie de espesor, de 0,80 m de diámetro interior '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UJP010bb,"Suministro, apertura de hoyo de 110x110x70 cm por medios mecánicos y plantación de Olivo (Olea europaea), de 60 a 80 cm de diámetro, suministrado con cepellón. Incluso aportación de tierra vegetal sel","Levenshtein=5 contra código UJP010bc: 'Suministro, apertura de hoyo de 120x120x70 cm por medios mecánicos y plantación de Olivo (Olea europaea), de 80 a 100 cm'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UNM020,"Muro de contención de tierras de superficie plana, sin talón, de hormigón armado, de hasta 3 m de altura, realizado con hormigón HA-25/B/20/XC2 fabricado en central, y vertido con cubilote, y acero UN","Levenshtein=2 contra código UNM020b: 'Muro de contención de tierras de superficie plana, sin talón, de hormigón armado, de hasta 3 m de altura, realizado con '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UPD020b,"Suministro e instalación de electrobomba autoaspirante de polipropileno reforzado con fibra de vidrio, con una potencia de 0,61 kW, 3000 r.p.m., cierre mecánico de acero inoxidable AISI 316, motor así","Levenshtein=3 contra código UPD020c: 'Suministro e instalación de electrobomba autoaspirante de polipropileno reforzado con fibra de vidrio, con una potencia '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UPD030b,"Suministro e instalación de filtro de fibra de vidrio reforzada con resina de poliéster, de 600 mm de diámetro, con dos salidas de 2"", caudal de 15 m³/h y presión máxima de trabajo de 2,5 bar. Incluso","Levenshtein=4 contra código UPD030c: 'Suministro e instalación de filtro de fibra de vidrio reforzada con resina de poliéster, de 750 mm de diámetro, con dos '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,UPG010A,"Suministro de hormigón HA-30/F/12/XD2, proyectado por vía húmeda para formación de vaso de piscina, de 15 cm de espesor, con doble malla electrosoldada ME 20x20 Ø 5-5 B 500 T 6x2,20 UNE-EN 10080, y ar","Levenshtein=2 contra código UPG010bA: 'Suministro de hormigón HA-30/F/12/XD2, proyectado por vía húmeda para formación de vaso de piscina, de 20 cm de espesor,'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
