issue_type,code,description,current_value,suggested_fix,severity
similar_description,ICE040m,"Suministro e instalación de radiador de hierro fundido, emisión calorífica 304,2 kcal/h, según UNE-EN 442-1, para una diferencia media de temperatura de 50°C entre el radiador y el ambiente, compuesto","Levenshtein=4 contra código ICE040n: 'Suministro e instalación de radiador de hierro fundido, emisión calorífica 405,6 kcal/h, según UNE-EN 442-1, para una di'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,ICE040m,"Suministro e instalación de radiador de hierro fundido, emisión calorífica 304,2 kcal/h, según UNE-EN 442-1, para una diferencia media de temperatura de 50°C entre el radiador y el ambiente, compuesto","Levenshtein=5 contra código ICE040p: 'Suministro e instalación de radiador de hierro fundido, emisión calorífica 380,4 kcal/h, según UNE-EN 442-1, para una di'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,ICE040m,"Suministro e instalación de radiador de hierro fundido, emisión calorífica 304,2 kcal/h, según UNE-EN 442-1, para una diferencia media de temperatura de 50°C entre el radiador y el ambiente, compuesto","Levenshtein=5 contra código ICE040q: 'Suministro e instalación de radiador de hierro fundido, emisión calorífica 507,2 kcal/h, según UNE-EN 442-1, para una di'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,ICE040n,"Suministro e instalación de radiador de hierro fundido, emisión calorífica 405,6 kcal/h, según UNE-EN 442-1, para una diferencia media de temperatura de 50°C entre el radiador y el ambiente, compuesto","Levenshtein=5 contra código ICE040q: 'Suministro e instalación de radiador de hierro fundido, emisión calorífica 507,2 kcal/h, según UNE-EN 442-1, para una di'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,ICE040o,"Suministro e instalación de radiador de hierro fundido, emisión calorífica 507 kcal/h, según UNE-EN 442-1, para una diferencia media de temperatura de 50°C entre el radiador y el ambiente, compuesto d","Levenshtein=5 contra código ICE040r: 'Suministro e instalación de radiador de hierro fundido, emisión calorífica 634 kcal/h, según UNE-EN 442-1, para una dife'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,ICE040p,"Suministro e instalación de radiador de hierro fundido, emisión calorífica 380,4 kcal/h, según UNE-EN 442-1, para una diferencia media de temperatura de 50°C entre el radiador y el ambiente, compuesto","Levenshtein=5 contra código ICE040q: 'Suministro e instalación de radiador de hierro fundido, emisión calorífica 507,2 kcal/h, según UNE-EN 442-1, para una di'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,ICE040v,"Suministro e instalación de radiador de acero, emisión calorífica 272,4 kcal/h, según UNE-EN 442-1, para una diferencia media de temperatura de 50°C entre el radiador y el ambiente, compuesto de 6 ele","Levenshtein=5 contra código ICE040w: 'Suministro e instalación de radiador de acero, emisión calorífica 363,2 kcal/h, según UNE-EN 442-1, para una diferencia '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,ICE040y,"Suministro e instalación de radiador de acero, emisión calorífica 336 kcal/h, según UNE-EN 442-1, para una diferencia media de temperatura de 50°C entre el radiador y el ambiente, compuesto de 6 eleme","Levenshtein=4 contra código ICE040z: 'Suministro e instalación de radiador de acero, emisión calorífica 448 kcal/h, según UNE-EN 442-1, para una diferencia me'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,ICE040y,"Suministro e instalación de radiador de acero, emisión calorífica 336 kcal/h, según UNE-EN 442-1, para una diferencia media de temperatura de 50°C entre el radiador y el ambiente, compuesto de 6 eleme","Levenshtein=5 contra código ICE040ba: 'Suministro e instalación de radiador de acero, emisión calorífica 560 kcal/h, según UNE-EN 442-1, para una diferencia me'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,ICE040z,"Suministro e instalación de radiador de acero, emisión calorífica 448 kcal/h, según UNE-EN 442-1, para una diferencia media de temperatura de 50°C entre el radiador y el ambiente, compuesto de 8 eleme","Levenshtein=5 contra código ICE040ba: 'Suministro e instalación de radiador de acero, emisión calorífica 560 kcal/h, según UNE-EN 442-1, para una diferencia me'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,ICE045,"Suministro e instalación de panel doble con convector doble, de chapa de acero, en instalaciones de agua caliente hasta 6 bar y 110°C, de 400x900x100 mm, emisión calorífica 909 kcal/h para una diferen","Levenshtein=5 contra código ICE045c: 'Suministro e instalación de panel doble con convector doble, de chapa de acero, en instalaciones de agua caliente hasta '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,ICE045,"Suministro e instalación de panel doble con convector doble, de chapa de acero, en instalaciones de agua caliente hasta 6 bar y 110°C, de 400x900x100 mm, emisión calorífica 909 kcal/h para una diferen","Levenshtein=5 contra código ICE045e: 'Suministro e instalación de panel doble con convector doble, de chapa de acero, en instalaciones de agua caliente hasta '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,ICE045b,"Suministro e instalación de panel doble con convector doble, de chapa de acero, en instalaciones de agua caliente hasta 6 bar y 110°C, de 400x1200x100 mm, emisión calorífica 1213 kcal/h para una difer","Levenshtein=4 contra código ICE045d: 'Suministro e instalación de panel doble con convector doble, de chapa de acero, en instalaciones de agua caliente hasta '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,ICE045b,"Suministro e instalación de panel doble con convector doble, de chapa de acero, en instalaciones de agua caliente hasta 6 bar y 110°C, de 400x1200x100 mm, emisión calorífica 1213 kcal/h para una difer","Levenshtein=4 contra código ICE045f: 'Suministro e instalación de panel doble con convector doble, de chapa de acero, en instalaciones de agua caliente hasta '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,ICE045c,"Suministro e instalación de panel doble con convector doble, de chapa de acero, en instalaciones de agua caliente hasta 6 bar y 110°C, de 500x900x100 mm, emisión calorífica 1182 kcal/h para una difere","Levenshtein=4 contra código ICE045e: 'Suministro e instalación de panel doble con convector doble, de chapa de acero, en instalaciones de agua caliente hasta '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,ICE045c,"Suministro e instalación de panel doble con convector doble, de chapa de acero, en instalaciones de agua caliente hasta 6 bar y 110°C, de 500x900x100 mm, emisión calorífica 1182 kcal/h para una difere","Levenshtein=5 contra código ICE045d: 'Suministro e instalación de panel doble con convector doble, de chapa de acero, en instalaciones de agua caliente hasta '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,ICE045d,"Suministro e instalación de panel doble con convector doble, de chapa de acero, en instalaciones de agua caliente hasta 6 bar y 110°C, de 500x1200x100 mm, emisión calorífica 1575 kcal/h para una difer","Levenshtein=4 contra código ICE045f: 'Suministro e instalación de panel doble con convector doble, de chapa de acero, en instalaciones de agua caliente hasta '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,ICE045e,"Suministro e instalación de panel doble con convector doble, de chapa de acero, en instalaciones de agua caliente hasta 6 bar y 110°C, de 600x900x100 mm, emisión calorífica 1377 kcal/h para una difere","Levenshtein=5 contra código ICE045d: 'Suministro e instalación de panel doble con convector doble, de chapa de acero, en instalaciones de agua caliente hasta '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,ICE045e,"Suministro e instalación de panel doble con convector doble, de chapa de acero, en instalaciones de agua caliente hasta 6 bar y 110°C, de 600x900x100 mm, emisión calorífica 1377 kcal/h para una difere","Levenshtein=5 contra código ICE045f: 'Suministro e instalación de panel doble con convector doble, de chapa de acero, en instalaciones de agua caliente hasta '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,ICM010b,"Suministro e instalación de emisor térmico seco, potencia 1000 W, panel de control con selector de temperatura y programador y display digitales, de aluminio extruido, doble resistencia, de 8 elemento","Levenshtein=5 contra código ICM010c: 'Suministro e instalación de emisor térmico seco, potencia 1500 W, panel de control con selector de temperatura y program'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,ICR030,"Suministro y montaje de rejilla de impulsión, de aluminio extruido, anodizado color natural E6-C-0, con lamas horizontales regulables individualmente, de 625x125 mm, con parte posterior de chapa de ac","Levenshtein=2 contra código ICR030b: 'Suministro y montaje de rejilla de impulsión, de aluminio extruido, anodizado color natural E6-C-0, con lamas horizontal'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,ICR030c,"Suministro y montaje de rejilla de impulsión de aluminio extruido, con doble deflexión con lamas móviles horizontales delanteras y verticales traseras, compuerta de regulación de caudal accionable man","Levenshtein=1 contra código ICR030d: 'Suministro y montaje de rejilla de impulsión de aluminio extruido, con doble deflexión con lamas móviles horizontales de'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,ICR050,"Suministro y montaje de rejilla de retorno, de aluminio extruido, anodizado color natural E6-C-0, con lamas horizontales regulables individualmente, de 625x125 mm, fijación oculta (con marco de montaj","Levenshtein=2 contra código ICR050c: 'Suministro y montaje de rejilla de retorno, de aluminio extruido, anodizado color natural E6-C-0, con lamas horizontales'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,ICR050b,"Suministro y montaje de rejilla de retorno, de aluminio extruido, anodizado color natural E6-C-0, con lamas horizontales regulables individualmente, de 625x125 mm, parte posterior de chapa de acero pi","Levenshtein=2 contra código ICR050d: 'Suministro y montaje de rejilla de retorno, de aluminio extruido, anodizado color natural E6-C-0, con lamas horizontales'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
